SYMBOL,P
TCERG1,0.0060806
GPR151,0.019567
PPP2R2B,0.00066873
STK32A,5.6969e-05
DPYSL3,0.002348
JAKMIP2,0.00074857
SPINK1,0.005895
SCGB3A2,0.00365
C5orf46,0.0059432
SPINK5,0.00013672
SPINK14,0.026683
SPINK9,0.027333
FBXO38,0.0050583
HTR4,0.0041917
ADRB2,0.00059303
SH3TC2,9.048e-05
ABLIM3,0.00053389
AFAP1L1,2.0572e-05
GRPEL2,0.00013342
PCYOX1L,0.00019644
IL17B,0.00036971
CSNK1A1,0.0010647
ARHGEF37,0.00030495
PPARGC1B,0.0035383
PDE6A,0.0022726
SLC26A2,2.2251e-05
TIGD6,0.000302
HMGXB3,0.0020079
CSF1R,0.00051633
PDGFRB,0.00050486
CDX1,0.0014667
SLC6A7,0.0011399
CAMK2A,0.00023162
ARSI,0.0013767
TCOF1,0.0032775
CD74,0.00014435
RPS14,0.00085101
NDST1,6.8848e-05
SYNPO,0.0021027
MYOZ3,0.015836
RBM22,0.011251
DCTN4,0.017441
SMIM3,0.017441
AC010441.1,0.017441
IRGM,0.0075685
ZNF300,0.0081003
GPX3,0.00051952
TNIP1,0.0001902
ANXA6,4.6544e-05
CCDC69,9.3699e-05
GM2A,0.00093974
SLC36A3,0.0060123
SLC36A2,0.0037609
SLC36A1,0.003366
FAT2,0.0067763
SPARC,0.012467
NMUR2,0.0039311
GRIA1,4.5111e-05
FAM114A2,0.0012658
MFAP3,0.0014331
GALNT10,0.0023224
SAP30L,0.0076384
HAND1,0.0026346
LARP1,0.00023163
FAXDC2,0.0014709
CNOT8,0.0029964
GEMIN5,0.00088279
MRPL22,0.00052748
KIF4B,4.7749e-05
SGCD,0.0048384
TIMD4,0.014391
HAVCR1,0.01985
HAVCR2,0.020038
MED7,6.2364e-06
ITK,6.7104e-06
FAM71B,6.4633e-06
CYFIP2,8.9171e-05
FNDC9,0.00020215
ADAM19,0.0015327
NIPAL4,0.012243
SOX30,0.00019514
C5orf52,0.00080334
THG1L,0.00019772
AC026407.1,0.00019772
LSM11,0.00015685
CLINT1,0.0041259
EBF1,0.00021949
RNF145,0.0035636
UBLCP1,0.00019019
IL12B,0.00012293
ADRA1B,0.00062593
TTC1,0.0030678
PWWP2A,0.0036367
FABP6,2.2516e-05
CCNJL,0.00023997
C1QTNF2,0.0025213
C5orf54,0.0031257
SLU7,0.0012775
PTTG1,0.0034319
ATP10B,0.0025683
GABRB2,0.00068034
GABRA6,0.00043298
GABRA1,0.019765
GABRG2,0.0053322
CCNG1,0.00030765
AC112205.1,0.00030765
NUDCD2,0.00058659
HMMR,0.00012025
MAT2B,0.0010251
TENM2,7.6736e-07
WWC1,0.00025205
RARS,0.025203
PANK3,0.015455
SLIT3,1.8159e-05
SPDL1,0.019046
DOCK2,0.00033987
FAM196B,0.0048812
FOXI1,0.037004
C5orf58,8.1774e-05
LCP2,3.7122e-05
KCNIP1,0.0014339
KCNMB1,3.1628e-05
GABRP,5.1468e-05
RANBP17,0.00038922
TLX3,0.00019293
NPM1,0.00044606
FGF18,0.00042938
CTB-78H18.1,0.00083425
SMIM23,0.00027837
FBXW11,8.3713e-05
STK10,0.0011839
EFCAB9,0.0046872
UBTD2,0.0014122
SH3PXD2B,0.00021093
AC027309.1,0.010432
NEURL1B,0.00082899
DUSP1,0.010768
ERGIC1,1.0302e-08
RPL26L1,0.043047
ATP6V0E1,0.050533
CREBRF,0.0047034
BNIP1,0.0014638
NKX2-5,0.00037312
STC2,0.0047383
BOD1,0.0013869
CPEB4,0.00053206
C5orf47,0.0010544
NSG2,0.00010383
MSX2,0.0018877
DRD1,0.0059846
SFXN1,0.00016087
HRH2,0.0020843
CPLX2,0.00068568
THOC3,0.0028893
RP11-826N14.2,0.0060578
FAM153B,0.027056
SIMC1,0.0058249
KIAA1191,0.010502
ARL10,0.010502
NOP16,0.010502
HIGD2A,0.010502
CLTB,0.010502
RNF44,0.0020466
CDHR2,0.0021401
GPRIN1,0.0015384
SNCB,0.0013087
EIF4E1B,0.0016004
TSPAN17,0.00062088
UNC5A,0.00085284
HK3,0.0018938
UIMC1,0.006301
ZNF346,0.0021625
FGFR4,0.0021696
NSD1,0.00077376
RAB24,0.00049244
MXD3,0.00049244
PRELID1,0.00049244
LMAN2,0.00049244
RGS14,0.00036239
SLC34A1,0.001444
PFN3,0.027028
F12,0.027028
GRK6,0.00022046
PRR7,0.0026133
DBN1,0.0015756
PDLIM7,0.0029537
DOK3,0.0027655
DDX41,0.0023352
FAM193B,0.0009276
TMED9,0.0026387
B4GALT7,0.0029104
FAM153A,0.002605
RP11-1026M7.2,0.0041497
PROP1,0.0060207
FAM153C,0.0022161
N4BP3,0.0019053
RMND5B,0.0012061
NHP2,0.0012061
HNRNPAB,0.0004395
PHYKPL,0.00032231
COL23A1,1.0146e-06
CLK4,0.0088051
ZNF354A,0.014219
ZNF354B,0.0083465
ZFP2,0.004323
ZNF454,0.002015
GRM6,0.0034072
ZNF879,0.012839
ZNF354C,0.0097088
ADAMTS2,4.7624e-06
RUFY1,0.00052033
HNRNPH1,8.3736e-05
C5orf60,6.3953e-05
AC136604.1,6.3953e-05
CBY3,3.0586e-05
CANX,1.5796e-05
MAML1,0.00091733
LTC4S,0.027873
MGAT4B,0.027873
SQSTM1,0.0091245
C5orf45,0.0045307
CTC-241N9.1,0.0045307
TBC1D9B,0.0029848
RNF130,0.0021647
RASGEF1C,2.9663e-05
MAPK9,0.0017556
GFPT2,0.0018012
CNOT6,0.022188
SCGB3A1,0.017843
FLT4,0.004514
OR2Y1,0.012004
MGAT1,0.0095145
ZFP62,0.00045778
BTNL8,0.001158
BTNL3,0.0037509
BTNL9,0.00024801
OR2V1,0.0031547
OR2V2,0.047927
TRIM7,0.031348
TRIM41,0.015955
GNB2L1,0.02011
TRIM52,0.02011
AC008443.1,0.02011
DUSP22,9.9289e-05
IRF4,0.014077
EXOC2,0.00085626
HUS1B,0.0027672
AL033381.1,5.965e-05
FOXQ1,0.0018655
FOXF2,0.0048546
FOXC1,3.1164e-05
GMDS,0.010205
C6orf195,0.00012753
MYLK4,0.00038736
WRNIP1,0.0006708
SERPINB1,0.0027239
SERPINB9,0.0038938
SERPINB6,0.0032501
NQO2,0.0013878
RIPK1,3.8395e-05
BPHL,7.1979e-05
TUBB2A,0.00037575
TUBB2B,0.0030287
PSMG4,0.0017485
SLC22A23,3.7553e-05
PXDC1,0.0011753
FAM50B,0.0036066
C6ORF50,0.029955
PRPF4B,0.012363
FAM217A,0.043553
C6orf201,0.005632
ECI2,0.005632
CDYL,0.0065726
RPP40,0.00036134
PPP1R3G,0.00082792
LYRM4,2.1554e-06
FARS2,1.0318e-05
NRN1,0.00010281
F13A1,4.5099e-05
LY86,0.00016043
RREB1,0.0061334
SSR1,0.0048427
CAGE1,0.0057983
RIOK1,0.024117
DSP,0.0004895
SNRNP48,0.015613
BMP6,0.00012593
TXNDC5,0.0011023
BLOC1S5-TXNDC5,0.00070061
BLOC1S5,0.0086765
EEF1E1-BLOC1S5,0.0095866
EEF1E1,0.022695
SLC35B3,0.00010767
OFCC1,0.001463
TFAP2A,0.0002798
GCNT2,0.00062268
GCNT6,0.015853
C6orf52,0.0018597
PAK1IP1,0.0051077
TMEM14C,0.0005113
TMEM14B,7.5012e-05
RP11-637O19.3,9.6032e-06
SYCP2L,7.3132e-06
MAK,0.00030722
GCM2,4.3504e-05
ELOVL2,0.00043115
SMIM13,0.0035659
ERVFRD-1,0.006144
NEDD9,7.2991e-06
TMEM170B,0.0028632
ADTRP,0.0020968
HIVEP1,0.0092995
EDN1,0.0092518
PHACTR1,0.0064099
TBC1D7,0.01486
GFOD1,0.00015741
AL583828.1,0.0013131
SIRT5,0.001157
NOL7,0.0023537
AL441883.1,0.001157
RANBP9,0.015874
MCUR1,0.0047036
RNF182,0.0030881
CD83,0.012789
JARID2,0.0002442
DTNBP1,0.00018891
MYLIP,0.019671
GMPR,0.00036335
ATXN1,3.895e-06
STMND1,0.045269
CAP2,0.00051786
FAM8A1,0.0032054
NUP153,0.00048615
KIF13A,0.010285
NHLRC1,0.006898
TPMT,0.013391
KDM1B,0.0043802
DEK,0.0018896
RNF144B,0.0021161
ID4,0.003236
MBOAT1,0.00011767
E2F3,0.0034259
CDKAL1,0.00057493
SOX4,0.017702
PRL,0.00010592
HDGFL1,0.0060538
NRSN1,0.00056431
DCDC2,0.0010901
KAAG1,0.00064864
MRS2,0.0045845
GPLD1,0.005775
ALDH5A1,0.0035602
KIAA0319,5.2399e-05
TDP2,0.00019869
ACOT13,0.00019654
C6orf62,7.7834e-05
GMNN,0.00059179
C6orf229,0.00072278
FAM65B,0.00021391
LRRC16A,0.00070491
SCGN,0.0028491
HIST1H2AA,0.0061218
HIST1H2BA,0.0061218
SLC17A4,0.005785
SLC17A1,0.0036316
SLC17A3,0.0023192
SLC17A2,0.0029818
TRIM38,0.0026985
HIST1H1A,0.0084031
HIST1H3A,0.0083081
HIST1H4A,0.0065387
HIST1H4B,0.0095425
HIST1H3B,0.0096324
HIST1H2AB,0.0096324
HIST1H2BB,0.0060456
HIST1H3C,0.0050354
HIST1H1C,0.0049452
HFE,0.0021353
HIST1H4C,0.0013761
HIST1H1T,0.0013761
HIST1H2BC,0.0013761
HIST1H2AC,0.000935
HIST1H1E,5.4154e-05
HIST1H2BD,0.00076607
HIST1H2BE,0.0037925
HIST1H4D,0.0065854
HIST1H3D,0.0071123
HIST1H2AD,0.0071123
HIST1H2BF,0.0071123
HIST1H4E,0.0044467
HIST1H2BG,0.0023436
HIST1H2AE,0.0023436
HIST1H3E,0.0015965
HIST1H1D,0.0012324
HIST1H4F,0.0012059
HIST1H4G,0.0019896
HIST1H3F,0.0025768
HIST1H2BH,0.0029858
HIST1H3G,0.012671
HIST1H2BI,0.013719
HIST1H4H,0.017643
BTN3A2,0.011958
BTN2A2,0.016863
BTN3A1,0.015081
BTN3A3,0.0017265
BTN2A1,0.0017265
BTN1A1,0.0017284
HMGN4,0.0027525
ABT1,0.046512
ZNF322,0.046512
HIST1H2AG,0.036064
HIST1H2BK,0.014794
HIST1H4I,0.036064
HIST1H2AH,0.014794
PRSS16,0.0060743
POM121L2,0.0052679
HIST1H2BL,0.024746
HIST1H2AI,0.024746
HIST1H3H,0.024746
HIST1H2AJ,0.024746
HIST1H2BM,0.024746
HIST1H4J,0.024746
HIST1H4K,0.0078367
HIST1H2AK,0.0060137
HIST1H2BN,0.0092166
HIST1H2AL,0.0092166
HIST1H1B,0.0092166
HIST1H3I,0.012847
HIST1H4L,0.012847
HIST1H3J,0.0056091
HIST1H2AM,0.0056091
HIST1H2BO,0.0056091
OR2B2,0.0048569
OR2B6,0.0036431
ZNF165,0.0055181
ZSCAN16,0.0050481
ZKSCAN8,0.00024177
ZSCAN9,0.0016526
ZKSCAN4,0.002254
NKAPL,0.002254
PGBD1,0.0014242
ZSCAN31,0.012301
ZKSCAN3,0.015764
ZSCAN12,0.015537
ZSCAN23,0.0085123
GPX6,0.00079453
GPX5,0.0010883
SCAND3,0.010644
TRIM27,0.032288
C6orf100,0.033569
ZNF311,0.028596
OR2W1,0.023382
OR2B3,0.02263
OR2J1,0.020437
OR2J3,0.019957
OR2J2,0.0298
OR14J1,0.017752
OR5V1,0.010696
OR12D3,0.0039273
OR12D2,0.0055392
OR11A1,0.014116
OR10C1,0.018836
OR2H1,0.017722
MAS1L,0.0024073
UBD,0.0034466
GABBR1,0.0031178
OR2H2,0.0021427
MOG,0.00047732
ZFP57,0.019674
HLA-F,0.0022489
HLA-G,0.0054008
HLA-A,0.010577
ZNRD1,0.014938
PPP1R11,0.015127
RNF39,0.0076091
TRIM31,0.020137
TRIM40,0.016655
TRIM10,0.015716
TRIM15,0.014876
TRIM26,0.012324
TRIM39,0.00051753
TRIM39-RPP21,0.00056024
RPP21,0.00069028
HLA-E,0.012867
GNL1,0.029758
PRR3,0.034556
ABCF1,0.031455
PPP1R10,0.030272
MRPS18B,0.028722
ATAT1,0.028449
C6orf136,0.023516
DHX16,0.021178
PPP1R18,0.0005931
NRM,0.0002656
MDC1,0.00038803
TUBB,0.001432
FLOT1,0.0026532
IER3,0.0026532
DDR1,0.0055962
GTF2H4,0.0051704
VARS2,0.0038962
SFTA2,0.0068007
DPCR1,0.0063903
MUC21,0.00085945
MUC22,0.0026938
C6orf15,0.0022129
PSORS1C1,0.0018389
CDSN,0.0020745
PSORS1C2,0.002569
CCHCR1,0.0018506
TCF19,0.0011411
POU5F1,0.0012639
HCG27,0.0012353
HLA-C,0.0026686
HLA-B,0.0016288
MICA,0.0016335
MICB,0.00047593
MCCD1,0.0017508
DDX39B,0.0013723
ATP6V1G2-DDX39B,0.0013723
ATP6V1G2,0.0015085
NFKBIL1,0.0010846
LTA,0.00069029
TNF,0.0011593
LTB,0.0005923
LST1,0.00016794
NCR3,0.00053357
AIF1,0.00057011
PRRC2A,0.00037681
BAG6,0.00037681
APOM,0.006688
C6orf47,0.006688
GPANK1,0.006688
CSNK2B,0.0079923
CSNK2B-LY6G5B-1181,0.0084445
LY6G5B,0.0084445
LY6G5C,0.0083267
ABHD16A,0.010129
XXbac-BPG32J3.20,0.0092973
LY6G6F,0.01475
MEGT1,0.014872
LY6G6E,0.014007
LY6G6D,0.01475
C6orf25,0.015198
LY6G6C,0.014872
DDAH2,0.015198
CLIC1,0.013445
MSH5,0.0039334
MSH5-SAPCD1,0.0039334
SAPCD1,0.0033698
VWA7,0.0033698
VARS,0.0016774
LSM2,0.00075276
HSPA1L,0.00067587
HSPA1A,0.00067587
HSPA1B,0.00069457
C6orf48,0.00072098
NEU1,0.00057702
SLC44A4,0.00053841
EHMT2,0.00062669
C2,0.0004948
ZBTB12,0.00052461
CFB,0.00055206
CFB,0.00055206
NELFE,0.00051919
SKIV2L,0.00073391
DXO,0.00073391
STK19,0.00073391
C4A,0.0010137
AL645922.1,0.0010434
C4B,0.0010327
CYP21A2,0.00081511
TNXB,0.00074691
ATF6B,0.00039352
FKBPL,0.00028073
PRRT1,0.0013798
PPT2,0.0002582
PPT2-EGFL8,0.00043424
EGFL8,0.00039643
AGPAT1,0.00028838
RNF5,0.00015994
AGER,0.00015994
PBX2,0.00067481
GPSM3,0.00044621
NOTCH4,0.00023856
C6orf10,0.0002154
BTNL2,0.00098968
HLA-DRA,0.00093469
HLA-DRB5,0.0028192
HLA-DRB1,0.00041132
HLA-DQA1,0.017029
HLA-DQB1,0.017898
HLA-DQA2,0.0008599
HLA-DQB2,8.9263e-05
HLA-DOB,0.00033925
TAP2,0.00045051
TAP2,0.00046872
PSMB8,0.0010093
PSMB9,0.0010756
TAP1,0.0011699
HLA-DMB,5.7725e-05
XXbac-BPG181M17.5,0.00010745
HLA-DMA,4.9556e-05
BRD2,6.5709e-05
HLA-DOA,0.00050177
HLA-DPA1,0.0047411
HLA-DPB1,0.0053207
COL11A2,0.00020049
RXRB,0.00044307
SLC39A7,0.00044307
HSD17B8,0.00044307
RING1,0.00044307
VPS52,0.00028248
RPS18,0.00087099
B3GALT4,0.00026573
WDR46,0.00026573
PFDN6,0.0013005
RGL2,0.0013005
TAPBP,0.00077282
ZBTB22,0.00077282
DAXX,0.00017493
KIFC1,0.0019634
PHF1,0.0019634
CUTA,0.0026206
SYNGAP1,0.011361
ZBTB9,0.022557
BAK1,0.0089262
GGNBP1,0.0089262
ITPR3,0.00027727
UQCC2,0.0019927
SBP1,0.0025003
IP6K3,0.0019927
LEMD2,0.011444
MLN,0.011444
GRM4,8.0262e-05
HMGA1,0.00045214
C6orf1,0.00092715
NUDT3,4.2791e-05
RPS10-NUDT3,9.9872e-07
RPS10,0.00027234
PACSIN1,0.00048405
SPDEF,0.038804
C6orf106,0.0047593
SNRPC,0.023462
UHRF1BP1,0.016752
TAF11,0.016752
ANKS1A,0.0079756
TCP11,0.024453
SCUBE3,0.018829
ZNF76,0.018049
DEF6,0.012891
PPARD,0.0072782
FANCE,0.0023851
RPL10A,0.0027821
TEAD3,0.0015506
TULP1,0.0010912
FKBP5,0.00025601
ARMC12,0.0030163
CLPSL2,0.0056906
CLPSL1,0.0062777
CLPS,0.0066781
LHFPL5,0.0054369
SRPK1,0.0062109
SLC26A8,0.014166
MAPK14,0.0033436
MAPK13,9.7427e-05
BRPF3,0.0001176
PNPLA1,3.1618e-05
C6orf222,0.0006837
ETV7,0.00037544
PXT1,0.00025327
KCTD20,0.00013607
STK38,0.0011493
SRSF3,9.2542e-05
CDKN1A,0.0062413
RAB44,0.0038482
CPNE5,0.0012029
PPIL1,0.0041231
C6orf89,0.0041968
PI16,0.0059197
MTCH1,0.0030618
FGD2,0.0092937
COX6A1P2,0.0087753
PIM1,0.00017988
TMEM217,0.00071007
TBC1D22B,0.0015553
RNF8,0.0096389
CMTR1,0.014357
CCDC167,0.0066158
MDGA1,4.6133e-05
ZFAND3,1.755e-05
BTBD9,0.00073073
GLO1,0.0036095
DNAH8,0.00071343
GLP1R,3.0076e-05
SAYSD1,0.00016217
KCNK5,0.0016425
KCNK17,0.00066148
KCNK16,0.0008461
KIF6,0.00083285
DAAM2,0.0046508
MOCS1,0.025768
LRFN2,0.0010081
TREML1,0.00043638
TREM2,0.001597
TREML2,0.0010901
TREML4,0.00070467
TREM1,0.0065511
NCR2,0.0037235
FOXP4,0.0020494
MDFI,0.0017636
TFEB,5.3708e-06
AL035588.1,7.2801e-05
PGC,0.0021801
FRS3,0.0088775
PRICKLE4,0.0088775
TOMM6,0.0088775
USP49,0.0088775
CCND3,0.0012409
TAF8,0.00058556
C6orf132,0.00097068
GUCA1A,0.0014759
RP1-139D8.6,0.0014759
GUCA1B,0.0022242
MRPS10,0.00694
TRERF1,0.0085339
UBR2,0.0003815
PRPH2,0.00032833
TBCC,0.0027921
GLTSCR1L,0.0032771
RPL7L1,0.0040637
C6orf226,0.0053467
PTCRA,0.027013
CNPY3,0.027013
GNMT,0.027013
PEX6,0.027013
PPP2R5D,0.0039834
MEA1,0.0011448
KLHDC3,0.0023843
RRP36,0.00397
CUL7,0.0043268
KLC4,0.0037466
MRPL2,0.0039894
PTK7,0.0037466
CUL9,0.011251
DNPH1,0.011251
TTBK1,0.011251
SLC22A7,0.0087295
CRIP3,0.012826
ZNF318,0.0049857
ABCC10,0.006829
DLK2,0.006829
TJAP1,0.011246
LRRC73,0.013537
POLR1C,0.013537
YIPF3,0.013537
POLH,0.017811
GTPBP2,0.015574
MAD2L1BP,0.012914
RSPH9,0.0076856
MRPS18A,0.0065753
VEGFA,0.00020473
C6orf223,0.019885
MRPL14,0.0040764
TMEM63B,0.0039702
CAPN11,0.0066404
SLC29A1,0.042488
HSP90AB1,0.034224
SLC35B2,0.034224
NFKBIE,0.034224
TMEM151B,0.014764
RP11-444E17.6,0.0055944
TCTE1,0.014764
AARS2,0.014764
SPATS1,0.0055944
CDC5L,0.0017858
AL133262.1,0.005023
SUPT3H,0.010338
RUNX2,8.3122e-05
CLIC5,0.00042246
ENPP4,0.00089127
ENPP5,0.0016188
RCAN2,0.0007257
CYP39A1,0.0010386
SLC25A27,0.0039036
TDRD6,0.016064
PLA2G7,2.2298e-05
ANKRD66,2.2298e-05
MEP1A,7.6281e-06
GPR116,1.9495e-05
GPR110,0.0022789
TNFRSF21,0.00046627
CD2AP,0.00010632
GPR111,0.0023378
GPR115,0.0042113
OPN5,0.0027863
PTCHD4,0.0051159
MUT,0.027386
CENPQ,0.027386
GLYATL3,0.013089
C6orf141,0.0090203
RHAG,0.008008
CRISP2,0.0015469
CRISP3,0.0018427
PGK2,0.0057201
CRISP1,0.00091588
DEFB133,0.0024954
DEFB114,0.00044367
DEFB113,0.00044367
DEFB110,0.002269
DEFB112,0.0068176
TFAP2D,0.041541
TFAP2B,0.023907
PKHD1,0.0024676
IL17A,0.017054
IL17F,0.011601
MCM3,0.013227
PAQR8,0.0020836
EFHC1,0.0060891
TRAM2,0.0091738
TMEM14A,0.0080622
GSTA2,0.001969
GSTA1,0.0036272
GSTA5,0.003785
GSTA3,0.0034318
GSTA4,0.001099
ICK,0.00095518
FBXO9,6.6364e-05
GCM1,0.0013204
ELOVL5,0.00010703
GCLC,0.0013424
KLHL31,0.007973
LRRC1,0.015232
MLIP,9.4267e-05
TINAG,6.6118e-05
FAM83B,0.012644
HCRTR2,0.00031418
GFRAL,0.013996
HMGCLL1,0.0039419
BMP5,0.0035247
COL21A1,4.8742e-05
DST,3.5172e-05
BEND6,0.00061469
KIAA1586,8.3027e-05
ZNF451,0.00069502
BAG2,0.0094786
RAB23,0.0094786
PRIM2,0.00060651
MTRNR2L9,0.0011713
KHDRBS2,0.0097772
FKBP1C,0.0010287
LGSN,0.0046054
PTP4A1,0.0065061
PHF3,0.0044278
EYS,0.00076697
BAI3,0.0040766
LMBRD1,0.0092841
COL19A1,0.0029979
COL9A1,5.7011e-06
FAM135A,0.044896
C6orf57,0.02164
SMAP1,0.00098138
B3GAT2,0.0016962
OGFRL1,0.0026184
RIMS1,0.00085006
KCNQ5,0.0005399
RP11-257K9.8,0.0022083
KHDC1L,0.0029368
KHDC1,0.0019523
DPPA5,0.0028174
KHDC3L,0.003118
OOEP,0.00075779
DDX43,7.9189e-05
MB21D1,0.00065746
MTO1,0.0020942
EEF1A1,0.0036789
SLC17A5,0.0015449
CD109,0.0010426
COL12A1,0.0061198
COX7A2,0.011278
TMEM30A,0.011278
FILIP1,0.0019743
SENP6,0.0014258
MYO6,0.0060499
IMPG1,0.0054818
HTR1B,0.00026059
MEI4,0.00080034
IRAK1BP1,0.0084313
PHIP,0.011111
HMGN3,0.005328
LCA5,0.0095818
SH3BGRL2,0.0077319
ELOVL4,0.022251
TTK,0.01953
BCKDHB,0.005895
FAM46A,0.0086571
IBTK,0.013561
TPBG,0.0075384
UBE3D,0.0050418
DOPEY1,0.02513
AL139333.1,0.028892
PGM3,0.02657
RWDD2A,0.03171
ME1,0.012352
PRSS35,0.031858
SNAP91,0.0015965
RIPPLY2,0.0010594
CYB5R4,0.00072084
MRAP2,0.0017599
KIAA1009,0.013678
TBX18,0.0014272
NT5E,0.0044434
SNX14,0.015377
RP11-321N4.5,0.011086
SYNCRIP,0.0051942
HTR1E,0.02533
CGA,0.0004596
ZNF292,0.003466
GJB7,0.011634
SMIM8,0.017085
RP1-102H19.8,0.01244
C6orf163,0.016952
C6orf164,0.010122
C6ORF165,0.0071549
C6orf165,0.0065922
SLC35A1,0.004947
RARS2,0.0041853
ORC3,0.0060806
AKIRIN2,0.0078458
SPACA1,0.0016141
CNR1,0.0010205
RNGTT,0.0012717
PNRC1,0.010734
SRSF12,0.011496
PM20D2,0.0029661
GABRR1,0.0015892
GABRR2,6.9487e-06
UBE2J1,6.3563e-05
RRAGD,0.00085902
ANKRD6,0.0011775
LYRM2,0.0013369
MDN1,0.00041905
GJA10,0.0013399
BACH2,2.9063e-05
MAP3K7,0.0076841
EPHA7,6.5491e-06
MANEA,0.011433
FUT9,0.00043661
UFL1,0.0090667
FHL5,0.011849
GPR63,0.0053034
NDUFAF4,0.0060882
KLHL32,0.007995
MMS22L,0.004688
POU3F2,0.042676
FBXL4,0.014712
FAXC,0.00081145
COQ3,0.0013185
PNISR,0.0073249
USP45,0.0037293
CCNC,0.0015592
PRDM13,0.0031857
MCHR2,0.00079266
SIM1,0.00010685
ASCC3,0.00054842
GRIK2,2.0214e-05
HACE1,0.013372
LIN28B,0.00034041
BVES,0.0027707
POPDC3,0.0025365
PREP,0.013222
PRDM1,8.3483e-05
ATG5,5.512e-05
AIM1,0.0071269
RTN4IP1,0.021125
QRSL1,0.0029725
C6orf203,0.012798
BEND3,7.8211e-05
PDSS2,4.1577e-05
SOBP,0.0008884
SCML4,0.00044733
SEC63,0.002186
OSTM1,0.00097658
NR2E1,0.0024931
LACE1,0.050147
FOXO3,0.02305
ARMC2,0.0018347
SESN1,0.00024023
CEP57L1,0.0045023
CD164,0.03265
ZBTB24,0.0027078
AK9,0.0051439
FIG4,0.029118
GPR6,0.01701
WASF1,0.045655
CDC40,0.00705
METTL24,0.0040997
DDO,0.0034932
SLC22A16,0.018833
CDK19,0.010797
AMD1,0.0033356
GTF3C6,0.0052493
RPF2,0.0038173
SLC16A10,0.01104
KIAA1919,0.033192
REV3L,0.039347
TRAF3IP2,0.0007348
FYN,0.00029094
WISP3,0.010303
LAMA4,0.0018845
RFPL4B,0.0037575
MARCKS,0.00077826
HDAC2,0.0028068
HS3ST5,0.0021973
FRK,0.0020386
NT5DC1,0.0049592
COL10A1,0.0084661
AL121963.1,0.0084661
TSPYL4,0.031904
DSE,0.013654
TSPYL1,0.035659
FAM26F,0.038834
TRAPPC3L,0.038834
FAM26E,0.038834
FAM26D,0.044836
ZUFSP,0.040573
KPNA5,0.0086468
FAM162B,0.0055278
GPRC6A,0.045415
RFX6,0.014596
VGLL2,0.0011307
ROS1,0.0034157
GOPC,0.0093132
DCBLD1,0.022419
SLC35F1,0.00023368
CEP85L,0.011728
PLN,0.011728
MCM9,0.020811
ASF1A,0.021382
FAM184A,0.01293
MAN1A1,0.0038947
TBC1D32,0.0038111
GJA1,0.0056247
HSF2,0.00029021
SERINC1,0.00052195
PKIB,0.0029717
FABP7,0.027678
SMPDL3A,0.0086733
TRDN,0.0080486
NKAIN2,2.757e-06
RNF217,0.00017047
TPD52L1,9.6742e-06
HDDC2,4.8235e-06
HEY2,0.0088964
NCOA7,0.0068049
HINT3,0.012046
TRMT11,0.011571
CENPW,0.017636
RSPO3,0.0040174
RNF146,0.00055736
ECHDC1,0.0016111
SOGA3,0.00045692
SOGA3,0.00045692
KIAA0408,0.00045692
C6orf58,0.0096237
THEMIS,0.014146
PTPRK,4.7277e-06
LAMA2,0.018582
ARHGAP18,9.5488e-06
TMEM244,0.00039566
L3MBTL3,0.0011956
SAMD3,0.0052058
TMEM200A,0.000466
SMLR1,0.0012681
EPB41L2,0.00051733
AKAP7,0.0011394
ARG1,0.009986
MED23,0.014718
ENPP3,0.00072761
OR2A4,0.0012333
CTAGE9,0.0024508
ENPP1,0.0001803
CTGF,0.012592
MOXD1,0.0097304
STX7,0.001388
TAAR8,0.00011798
TAAR6,0.00021928
TAAR5,0.00026734
TAAR2,0.00033458
TAAR1,0.00036422
VNN1,3.458e-05
VNN3,8.3217e-05
VNN2,0.00099469
SLC18B1,0.0021742
RPS12,0.045809
EYA4,0.01311
TCF21,4.711e-05
TBPL1,0.0009579
SLC2A12,0.00092876
SGK1,0.0011294
ALDH8A1,0.00035453
HBS1L,0.0037334
MYB,0.0030103
PDE7B,0.0015691
MTFR2,0.010901
BCLAF1,0.010901
MAP7,0.0085702
MAP3K5,9.4773e-05
PEX7,0.0019261
SLC35D3,0.044174
IL20RA,0.015876
IL22RA2,3.899e-05
IFNGR1,1.3486e-05
OLIG3,1.1572e-05
TNFAIP3,0.00076267
PERP,0.0038562
KIAA1244,0.0048488
PBOV1,6.3702e-05
HEBP2,0.020481
NHSL1,0.00014683
CCDC28A,0.014631
ECT2L,0.019006
HECA,0.0042136
TXLNB,0.0029949
CITED2,0.0001108
NMBR,0.013081
GJE1,0.0065065
VTA1,0.0034329
GPR126,0.012026
HIVEP2,0.00053619
AIG1,0.009617
ADAT2,0.00043132
AL031320.1,0.00034232
PEX3,0.00043492
FUCA2,0.00090826
PHACTR2,0.00037962
RP3-468K18.5,0.0063798
LTV1,0.0055102
ZC2HC1B,0.005793
PLAGL1,0.0036923
UTRN,0.0031349
EPM2A,0.005335
FBXO30,0.047674
SHPRH,0.0088644
GRM1,0.0018989
RAB32,0.0075397
ADGB,0.00030331
STXBP5,0.0033177
SAMD5,0.0048197
SASH1,5.5424e-07
UST,0.005839
TAB2,0.0057455
SUMO4,0.034282
ZC3H12D,0.024214
PPIL4,0.0013851
GINM1,0.0040571
KATNA1,0.0028946
